beer1,beer2,overall,aroma,palate,taste
Schlafly 1904 American Lager,Michelob Ultra,6.910137480542627,5.5901699437494745,6.18465843842649,6.144102863722254
Schlafly 1904 American Lager,Natural Light,4.69041575982343,4.330127018922194,4.795831523312719,4.636809247747852
Schlafly 1904 American Lager,Bud Light,6.576473218982953,4.301162633521313,4.636809247747852,4.924428900898052
Schlafly 1904 American Lager,Fat Tire Amber Ale,3.391164991562634,3.24037034920393,3.570714214271425,3.2015621187164243
Schlafly 1904 American Lager,Coors Light,5.958187643906492,5.431390245600108,5.830951894845301,5.1478150704935
Schlafly 1904 American Lager,Blue Moon Belgian White,3.0413812651491097,2.345207879911715,2.29128784747792,1.8708286933869707
Schlafly 1904 American Lager,60 Minute IPA,2.7386127875258306,3.840572873934304,3.605551275463989,3.2015621187164243
Schlafly 1904 American Lager,Guinness Draught,2.449489742783178,2.692582403567252,3.082207001484488,2.23606797749979
Saranac Chocolate Lager,Dale's Pale Ale,1.8027756377319946,1.5811388300841898,1.5811388300841898,1.5811388300841898
Saranac Chocolate Lager,Sierra Nevada Pale Ale,2.8722813232690143,1.9364916731037085,2.449489742783178,2.7386127875258306
Saranac Chocolate Lager,Michelob Ultra,3.8078865529319543,5.1478150704935,5.1478150704935,4.527692569068709
Saranac Chocolate Lager,Natural Light,4.55521678957215,4.092676385936225,3.640054944640259,4.444097208657794
Saranac Chocolate Lager,Bud Light,3.7080992435478315,5.722761571129799,4.358898943540674,4.242640687119285
Saranac Chocolate Lager,Fat Tire Amber Ale,2.5,1.9364916731037085,1.224744871391589,2.7386127875258306
Saranac Chocolate Lager,Coors Light,3.605551275463989,4.2130748865881795,3.9370039370059056,4.031128874149275
Saranac Chocolate Lager,Blue Moon Belgian White,2.8722813232690143,3.122498999199199,3.122498999199199,3.0413812651491097
Saranac Chocolate Lager,60 Minute IPA,3.5355339059327378,3.0,2.179449471770337,3.427827300200522
Saranac Chocolate Lager,Guinness Draught,1.6583123951777,2.29128784747792,2.7838821814150108,2.0615528128088303
Sands Beer,Dale's Pale Ale,6.442049363362563,5.937171043518958,5.361902647381804,6.670832032063167
Sands Beer,Sierra Nevada Pale Ale,5.220153254455275,5.123475382979799,4.769696007084728,5.385164807134504
Sands Beer,Michelob Ultra,1.9364916731037085,2.345207879911715,2.3979157616563596,1.9364916731037085
Sands Beer,Natural Light,2.7386127875258306,1.6583123951777,2.29128784747792,2.179449471770337
Sands Beer,Bud Light,4.301162633521313,3.1622776601683795,3.24037034920393,2.958039891549808
Sands Beer,Fat Tire Amber Ale,4.0,3.905124837953327,3.278719262151,4.031128874149275
Sands Beer,Coors Light,2.8722813232690143,2.958039891549808,3.570714214271425,2.179449471770337
Sands Beer,Blue Moon Belgian White,2.692582403567252,3.1622776601683795,2.958039891549808,2.8284271247461903
Sands Beer,60 Minute IPA,7.0,7.745966692414834,6.284902544988268,7.681145747868608
Sands Beer,Guinness Draught,5.220153254455275,3.122498999199199,3.774917217635375,4.55521678957215
Sand Pebbles,Dale's Pale Ale,2.179449471770337,2.179449471770337,1.7320508075688772,2.0615528128088303
Sand Pebbles,Sierra Nevada Pale Ale,1.4142135623730951,1.224744871391589,1.8708286933869707,1.9364916731037085
Sand Pebbles,Michelob Ultra,7.5,8.108637370113428,8.170067319184096,8.817596044274199
Sand Pebbles,Natural Light,5.0990195135927845,4.9749371855331,5.634713834792322,5.5677643628300215
Sand Pebbles,Bud Light,5.678908345800274,5.172040216394301,7.176350047203662,6.708203932499369
Sand Pebbles,Fat Tire Amber Ale,2.0615528128088303,2.1213203435596424,2.8284271247461903,3.24037034920393
Sand Pebbles,Coors Light,4.415880433163924,5.830951894845301,5.852349955359813,6.422616289332565
Sand Pebbles,Blue Moon Belgian White,3.24037034920393,2.692582403567252,3.570714214271425,3.082207001484488
Sand Pebbles,60 Minute IPA,2.23606797749979,2.0,2.8284271247461903,2.23606797749979
Sand Pebbles,Guinness Draught,3.840572873934304,4.47213595499958,4.795831523312719,4.69041575982343
Samuel Adams Coffee Stout,Dale's Pale Ale,3.391164991562634,3.278719262151,3.3541019662496847,3.6742346141747673
Samuel Adams Coffee Stout,Sierra Nevada Pale Ale,2.8284271247461903,2.9154759474226504,3.082207001484488,3.7416573867739413
Samuel Adams Coffee Stout,Michelob Ultra,3.6742346141747673,3.122498999199199,3.391164991562634,3.8078865529319543
Samuel Adams Coffee Stout,Natural Light,1.0,1.8027756377319946,0.7071067811865476,1.0
Samuel Adams Coffee Stout,Bud Light,3.3166247903554,4.847679857416329,4.743416490252569,4.153311931459037
Samuel Adams Coffee Stout,Fat Tire Amber Ale,4.183300132670378,3.5,3.5,2.958039891549808
Samuel Adams Coffee Stout,Coors Light,2.5495097567963922,4.092676385936225,3.1622776601683795,4.06201920231798
Samuel Adams Coffee Stout,Blue Moon Belgian White,2.5,1.9364916731037085,2.598076211353316,2.9154759474226504
Samuel Adams Coffee Stout,60 Minute IPA,3.6742346141747673,2.8722813232690143,3.24037034920393,3.8078865529319543
Samuel Adams Coffee Stout,Guinness Draught,2.23606797749979,2.3979157616563596,2.1213203435596424,2.29128784747792
Saison Station 16,Dale's Pale Ale,1.5,2.5,1.8708286933869707,0.8660254037844386
Saison Station 16,Sierra Nevada Pale Ale,2.5,2.29128784747792,0.8660254037844386,1.7320508075688772
Saison Station 16,Michelob Ultra,3.605551275463989,3.605551275463989,3.605551275463989,3.605551275463989
Saison Station 16,Natural Light,1.8027756377319946,2.8284271247461903,3.2015621187164243,3.605551275463989
Saison Station 16,Bud Light,3.872983346207417,4.301162633521313,3.968626966596886,4.636809247747852
Saison Station 16,Fat Tire Amber Ale,2.29128784747792,2.8284271247461903,2.0,2.6457513110645907
Saison Station 16,Coors Light,4.873397172404482,5.678908345800274,5.958187643906492,6.363961030678928
Saison Station 16,Blue Moon Belgian White,2.7386127875258306,3.3541019662496847,3.122498999199199,2.958039891549808
Saison Station 16,60 Minute IPA,3.840572873934304,3.3541019662496847,1.9364916731037085,3.2015621187164243
Saison Station 16,Guinness Draught,3.0,3.8078865529319543,2.598076211353316,4.123105625617661
Saint Arnold Divine Reserve #1,Dale's Pale Ale,3.5355339059327378,1.6583123951777,2.345207879911715,3.0
Saint Arnold Divine Reserve #1,Sierra Nevada Pale Ale,3.5,1.224744871391589,1.6583123951777,2.449489742783178
Saint Arnold Divine Reserve #1,Michelob Ultra,3.570714214271425,4.183300132670378,4.092676385936225,3.905124837953327
Saint Arnold Divine Reserve #1,Natural Light,2.692582403567252,2.5,2.692582403567252,2.9154759474226504
Saint Arnold Divine Reserve #1,Bud Light,3.2015621187164243,5.477225575051661,3.5355339059327378,4.301162633521313
Saint Arnold Divine Reserve #1,Fat Tire Amber Ale,3.872983346207417,1.5811388300841898,2.29128784747792,2.8284271247461903
Saint Arnold Divine Reserve #1,Coors Light,3.7080992435478315,4.527692569068709,4.123105625617661,4.743416490252569
Saint Arnold Divine Reserve #1,Blue Moon Belgian White,3.4641016151377544,3.3166247903554,3.5355339059327378,3.872983346207417
Saint Arnold Divine Reserve #1,60 Minute IPA,4.0,3.3541019662496847,2.345207879911715,3.427827300200522
Saint Arnold Divine Reserve #1,Guinness Draught,3.840572873934304,2.8722813232690143,2.6457513110645907,3.391164991562634
SOB,Dale's Pale Ale,0.7071067811865476,0.5,1.118033988749895,0.7071067811865476
SOB,Sierra Nevada Pale Ale,1.4142135623730951,1.5,1.3228756555322954,1.5811388300841898
SOB,Michelob Ultra,3.5355339059327378,2.23606797749979,3.2015621187164243,2.23606797749979
SOB,Natural Light,2.5,2.0,1.5,1.0
SOB,Bud Light,4.47213595499958,5.656854249492381,3.6742346141747673,4.636809247747852
SOB,Fat Tire Amber Ale,1.8027756377319946,1.3228756555322954,1.8708286933869707,1.4142135623730951
SOB,Coors Light,4.387482193696061,5.612486080160912,5.5901699437494745,5.830951894845301
SOB,Blue Moon Belgian White,2.0,1.0,1.224744871391589,0.5
SOB,60 Minute IPA,2.6457513110645907,2.598076211353316,2.598076211353316,2.8722813232690143
SOB,Guinness Draught,3.5,2.7386127875258306,2.8284271247461903,2.5495097567963922
Rêve,Dale's Pale Ale,2.29128784747792,1.5811388300841898,3.7416573867739413,1.3228756555322954
Rêve,Sierra Nevada Pale Ale,1.8027756377319946,2.179449471770337,1.4142135623730951,1.5
Rêve,Michelob Ultra,5.338539126015656,6.5383484153110105,6.164414002968976,5.916079783099616
Rêve,Natural Light,4.06201920231798,6.041522986797286,5.408326913195984,5.5677643628300215
Rêve,Bud Light,6.244997998398398,7.648529270389178,6.4031242374328485,7.22841614740048
Rêve,Fat Tire Amber Ale,3.0,3.6742346141747673,2.7838821814150108,3.3166247903554
Rêve,Coors Light,5.07444578254611,5.958187643906492,5.07444578254611,5.766281297335398
Rêve,Blue Moon Belgian White,4.123105625617661,4.69041575982343,5.123475382979799,4.092676385936225
Rêve,60 Minute IPA,1.7320508075688772,1.6583123951777,1.8027756377319946,1.224744871391589
Rêve,Guinness Draught,3.1622776601683795,4.55521678957215,3.570714214271425,3.427827300200522
Rugporter,Dale's Pale Ale,1.118033988749895,1.5,1.224744871391589,1.224744871391589
Rugporter,Sierra Nevada Pale Ale,1.5,1.0,1.8027756377319946,1.3228756555322954
Rugporter,Michelob Ultra,3.905124837953327,2.1213203435596424,3.905124837953327,3.905124837953327
Rugporter,Natural Light,3.0,2.5,3.0,3.0
Rugporter,Bud Light,4.636809247747852,3.2015621187164243,3.774917217635375,3.774917217635375
Rugporter,Fat Tire Amber Ale,1.7320508075688772,2.5495097567963922,1.9364916731037085,1.7320508075688772
Rugporter,Coors Light,5.522680508593631,4.769696007084728,6.041522986797286,5.049752469181039
Rugporter,Blue Moon Belgian White,3.0,2.8284271247461903,3.7080992435478315,3.640054944640259
Rugporter,60 Minute IPA,1.8027756377319946,1.8027756377319946,1.3228756555322954,1.4142135623730951
Rugporter,Guinness Draught,4.415880433163924,4.9749371855331,4.898979485566356,4.301162633521313
Rothaus Hefeweizen,Dale's Pale Ale,0.5,0.0,0.5,0.5
Rothaus Hefeweizen,Sierra Nevada Pale Ale,2.692582403567252,2.449489742783178,2.9154759474226504,2.23606797749979
Rothaus Hefeweizen,Michelob Ultra,0.5,0.5,0.5,0.5
Rothaus Hefeweizen,Natural Light,0.0,0.0,0.0,0.0
Rothaus Hefeweizen,Bud Light,4.55521678957215,4.743416490252569,4.183300132670378,4.636809247747852
Rothaus Hefeweizen,Fat Tire Amber Ale,1.0,1.224744871391589,1.4142135623730951,0.7071067811865476
Rothaus Hefeweizen,Coors Light,3.774917217635375,3.905124837953327,3.3541019662496847,4.387482193696061
Rothaus Hefeweizen,Blue Moon Belgian White,2.7838821814150108,2.29128784747792,2.23606797749979,2.3979157616563596
Rothaus Hefeweizen,60 Minute IPA,2.1213203435596424,2.1213203435596424,1.9364916731037085,2.179449471770337
Rothaus Hefeweizen,Guinness Draught,3.5,3.24037034920393,3.122498999199199,3.427827300200522
Rockfish Wheat,Dale's Pale Ale,1.5,2.23606797749979,2.598076211353316,1.4142135623730951
Rockfish Wheat,Sierra Nevada Pale Ale,1.8708286933869707,1.9364916731037085,1.4142135623730951,1.9364916731037085
Rockfish Wheat,Michelob Ultra,3.905124837953327,3.2015621187164243,3.905124837953327,3.905124837953327
Rockfish Wheat,Natural Light,3.905124837953327,3.2015621187164243,3.5355339059327378,3.5355339059327378
Rockfish Wheat,Bud Light,6.5,6.2048368229954285,6.708203932499369,6.689544080129826
Rockfish Wheat,Fat Tire Amber Ale,2.0,2.449489742783178,2.598076211353316,2.345207879911715
Rockfish Wheat,Coors Light,6.689544080129826,5.477225575051661,6.837397165588672,6.4031242374328485
Rockfish Wheat,Blue Moon Belgian White,2.8722813232690143,2.23606797749979,2.692582403567252,2.692582403567252
Rockfish Wheat,60 Minute IPA,2.179449471770337,2.0615528128088303,2.0615528128088303,2.345207879911715
Rockfish Wheat,Guinness Draught,3.391164991562634,3.905124837953327,3.9370039370059056,3.8078865529319543
Rochester Mills Cornerstone IPA,Dale's Pale Ale,2.692582403567252,2.598076211353316,2.345207879911715,2.5
Rochester Mills Cornerstone IPA,Sierra Nevada Pale Ale,3.3541019662496847,1.8708286933869707,2.1213203435596424,2.6457513110645907
Rochester Mills Cornerstone IPA,Michelob Ultra,4.47213595499958,4.47213595499958,4.272001872658765,4.47213595499958
Rochester Mills Cornerstone IPA,Natural Light,3.0,2.692582403567252,3.1622776601683795,3.0413812651491097
Rochester Mills Cornerstone IPA,Bud Light,4.716990566028302,4.301162633521313,4.183300132670378,3.9370039370059056
Rochester Mills Cornerstone IPA,Fat Tire Amber Ale,2.5,1.4142135623730951,2.7838821814150108,3.24037034920393
Rochester Mills Cornerstone IPA,Coors Light,4.031128874149275,4.636809247747852,5.049752469181039,3.570714214271425
Rochester Mills Cornerstone IPA,Blue Moon Belgian White,2.5,2.692582403567252,2.6457513110645907,3.0
Rochester Mills Cornerstone IPA,60 Minute IPA,4.0,2.23606797749979,3.0,3.391164991562634
Rochester Mills Cornerstone IPA,Guinness Draught,2.449489742783178,2.23606797749979,2.5,3.0
River Horse Special Ale Amber,Dale's Pale Ale,2.179449471770337,1.5811388300841898,1.8027756377319946,2.0
River Horse Special Ale Amber,Sierra Nevada Pale Ale,3.122498999199199,1.8708286933869707,2.0615528128088303,2.692582403567252
River Horse Special Ale Amber,Michelob Ultra,5.1478150704935,5.522680508593631,5.244044240850758,5.477225575051661
River Horse Special Ale Amber,Natural Light,4.5,4.55521678957215,5.024937810560445,4.636809247747852
River Horse Special Ale Amber,Bud Light,3.968626966596886,3.427827300200522,3.872983346207417,4.330127018922194
River Horse Special Ale Amber,Fat Tire Amber Ale,2.0615528128088303,1.6583123951777,1.4142135623730951,1.224744871391589
River Horse Special Ale Amber,Coors Light,4.795831523312719,5.024937810560445,4.795831523312719,4.743416490252569
River Horse Special Ale Amber,Blue Moon Belgian White,1.6583123951777,1.5,1.0,1.6583123951777
River Horse Special Ale Amber,60 Minute IPA,3.24037034920393,2.7386127875258306,2.29128784747792,2.0615528128088303
River Horse Special Ale Amber,Guinness Draught,2.1213203435596424,1.7320508075688772,2.598076211353316,1.6583123951777
Rise Up Stout,Dale's Pale Ale,2.7838821814150108,2.692582403567252,1.7320508075688772,2.8722813232690143
Rise Up Stout,Sierra Nevada Pale Ale,1.224744871391589,2.5495097567963922,1.7320508075688772,2.3979157616563596
Rise Up Stout,Michelob Ultra,7.158910531638177,7.053367989832942,5.5677643628300215,6.892024376045111
Rise Up Stout,Natural Light,6.18465843842649,6.123724356957945,4.9749371855331,5.894913061275798
Rise Up Stout,Bud Light,4.444097208657794,5.766281297335398,4.387482193696061,4.924428900898052
Rise Up Stout,Fat Tire Amber Ale,2.692582403567252,3.570714214271425,2.29128784747792,3.3541019662496847
Rise Up Stout,Coors Light,5.07444578254611,6.5,4.527692569068709,5.937171043518958
Rise Up Stout,Blue Moon Belgian White,3.24037034920393,4.358898943540674,2.345207879911715,3.9370039370059056
Rise Up Stout,60 Minute IPA,2.1213203435596424,2.29128784747792,1.4142135623730951,1.8027756377319946
Rise Up Stout,Guinness Draught,3.391164991562634,4.301162633521313,2.1213203435596424,4.330127018922194
Rickard's India Pale Ale,Dale's Pale Ale,3.082207001484488,4.330127018922194,3.3541019662496847,4.636809247747852
Rickard's India Pale Ale,Sierra Nevada Pale Ale,6.224949798994366,6.264982043070834,5.678908345800274,7.664854858377946
Rickard's India Pale Ale,Michelob Ultra,1.5,0.8660254037844386,1.224744871391589,0.8660254037844386
Rickard's India Pale Ale,Natural Light,1.118033988749895,1.4142135623730951,1.118033988749895,1.5811388300841898
Rickard's India Pale Ale,Bud Light,2.0615528128088303,2.1213203435596424,3.278719262151,2.598076211353316
Rickard's India Pale Ale,Fat Tire Amber Ale,3.905124837953327,3.7080992435478315,4.153311931459037,4.47213595499958
Rickard's India Pale Ale,Coors Light,3.278719262151,1.4142135623730951,2.6457513110645907,2.5495097567963922
Rickard's India Pale Ale,Blue Moon Belgian White,3.082207001484488,3.3166247903554,3.391164991562634,4.153311931459037
Rickard's India Pale Ale,60 Minute IPA,5.873670062235365,6.708203932499369,5.545268253204709,7.035623639735144
Rickard's India Pale Ale,Guinness Draught,4.716990566028302,4.663689526544408,4.663689526544408,5.291502622129181
Red Hill Imperial Stout,Dale's Pale Ale,1.0,0.5,0.7071067811865476,1.5
Red Hill Imperial Stout,Sierra Nevada Pale Ale,1.8027756377319946,1.4142135623730951,1.7320508075688772,1.6583123951777
Red Hill Imperial Stout,Michelob Ultra,0.0,2.0,2.0,2.5
Red Hill Imperial Stout,Natural Light,0.0,0.0,0.0,0.0
Red Hill Imperial Stout,Bud Light,2.5,3.0,1.5,3.0
Red Hill Imperial Stout,Fat Tire Amber Ale,1.224744871391589,1.5811388300841898,2.449489742783178,1.5811388300841898
Red Hill Imperial Stout,Coors Light,3.840572873934304,5.0,3.968626966596886,4.636809247747852
Red Hill Imperial Stout,Blue Moon Belgian White,1.0,1.118033988749895,1.118033988749895,1.118033988749895
Red Hill Imperial Stout,60 Minute IPA,1.118033988749895,1.4142135623730951,1.5,1.118033988749895
Red Hill Imperial Stout,Guinness Draught,2.1213203435596424,3.5355339059327378,1.224744871391589,2.6457513110645907
Red Brick Ale,Dale's Pale Ale,2.3979157616563596,2.7386127875258306,1.4142135623730951,2.29128784747792
Red Brick Ale,Sierra Nevada Pale Ale,2.6457513110645907,3.427827300200522,2.6457513110645907,2.7386127875258306
Red Brick Ale,Michelob Ultra,3.774917217635375,3.774917217635375,3.5355339059327378,3.2015621187164243
Red Brick Ale,Natural Light,2.5,2.5,1.5811388300841898,2.692582403567252
Red Brick Ale,Bud Light,4.358898943540674,4.2130748865881795,4.415880433163924,5.0990195135927845
Red Brick Ale,Fat Tire Amber Ale,1.8708286933869707,1.7320508075688772,2.5,2.1213203435596424
Red Brick Ale,Coors Light,4.0,3.7416573867739413,3.9370039370059056,4.743416490252569
Red Brick Ale,Blue Moon Belgian White,2.0615528128088303,1.4142135623730951,1.9364916731037085,2.1213203435596424
Red Brick Ale,60 Minute IPA,1.9364916731037085,2.23606797749979,1.8708286933869707,2.29128784747792
Red Brick Ale,Guinness Draught,2.0615528128088303,2.345207879911715,2.8284271247461903,2.449489742783178
Real Heavy,Dale's Pale Ale,2.8722813232690143,1.224744871391589,1.0,2.179449471770337
Real Heavy,Sierra Nevada Pale Ale,1.7320508075688772,1.8027756377319946,0.5,1.5811388300841898
Real Heavy,Michelob Ultra,5.612486080160912,5.873670062235365,5.522680508593631,5.809475019311125
Real Heavy,Natural Light,1.5,2.5,2.0,2.0
Real Heavy,Bud Light,3.3166247903554,5.634713834792322,3.7416573867739413,5.220153254455275
Real Heavy,Fat Tire Amber Ale,3.3166247903554,2.0615528128088303,1.224744871391589,2.29128784747792
Real Heavy,Coors Light,2.5495097567963922,3.840572873934304,3.278719262151,3.5355339059327378
Real Heavy,Blue Moon Belgian White,2.692582403567252,3.7080992435478315,2.7838821814150108,3.427827300200522
Real Heavy,60 Minute IPA,1.8708286933869707,1.5,1.3228756555322954,1.118033988749895
Real Heavy,Guinness Draught,3.2015621187164243,4.2130748865881795,3.7416573867739413,3.905124837953327
Rail Ale,Dale's Pale Ale,1.224744871391589,0.8660254037844386,0.8660254037844386,0.7071067811865476
Rail Ale,Sierra Nevada Pale Ale,1.4142135623730951,1.4142135623730951,2.1213203435596424,0.8660254037844386
Rail Ale,Michelob Ultra,3.2015621187164243,2.692582403567252,2.5,2.692582403567252
Rail Ale,Natural Light,2.0,2.0,1.0,1.0
Rail Ale,Bud Light,5.07444578254611,5.385164807134504,4.06201920231798,5.830951894845301
Rail Ale,Fat Tire Amber Ale,2.5,2.29128784747792,2.3979157616563596,1.8027756377319946
Rail Ale,Coors Light,4.847679857416329,6.164414002968976,5.830951894845301,5.678908345800274
Rail Ale,Blue Moon Belgian White,1.9364916731037085,1.118033988749895,1.0,0.8660254037844386
Rail Ale,60 Minute IPA,2.345207879911715,1.3228756555322954,2.23606797749979,2.23606797749979
Rail Ale,Guinness Draught,3.0,2.29128784747792,2.5495097567963922,2.5
Race Rocks Ale,Dale's Pale Ale,1.0,1.224744871391589,0.8660254037844386,0.5
Race Rocks Ale,Sierra Nevada Pale Ale,2.7838821814150108,1.8027756377319946,1.5,2.0615528128088303
Race Rocks Ale,Michelob Ultra,0.0,0.0,0.0,0.0
Race Rocks Ale,Natural Light,0.0,0.0,0.0,0.0
Race Rocks Ale,Bud Light,2.0615528128088303,2.5,3.5355339059327378,2.8284271247461903
Race Rocks Ale,Fat Tire Amber Ale,1.5,1.5811388300841898,1.8708286933869707,1.5811388300841898
Race Rocks Ale,Coors Light,4.898979485566356,4.123105625617661,5.873670062235365,5.0
Race Rocks Ale,Blue Moon Belgian White,1.7320508075688772,1.118033988749895,2.0615528128088303,1.3228756555322954
Race Rocks Ale,60 Minute IPA,2.29128784747792,1.5811388300841898,1.7320508075688772,2.0
Race Rocks Ale,Guinness Draught,3.774917217635375,3.082207001484488,3.905124837953327,3.5
Quöllfrisch Naturtrüb,Dale's Pale Ale,0.7071067811865476,2.0615528128088303,1.4142135623730951,1.3228756555322954
Quöllfrisch Naturtrüb,Sierra Nevada Pale Ale,3.0,2.29128784747792,1.4142135623730951,2.179449471770337
Quöllfrisch Naturtrüb,Michelob Ultra,4.847679857416329,3.640054944640259,3.872983346207417,4.47213595499958
Quöllfrisch Naturtrüb,Natural Light,1.8027756377319946,2.0,1.4142135623730951,2.8284271247461903
Quöllfrisch Naturtrüb,Bud Light,7.22841614740048,4.873397172404482,5.852349955359813,5.291502622129181
Quöllfrisch Naturtrüb,Fat Tire Amber Ale,3.3166247903554,3.4641016151377544,2.0,1.9364916731037085
Quöllfrisch Naturtrüb,Coors Light,5.70087712549569,5.385164807134504,4.873397172404482,5.1478150704935
Quöllfrisch Naturtrüb,Blue Moon Belgian White,2.692582403567252,2.7838821814150108,1.8708286933869707,1.118033988749895
Quöllfrisch Naturtrüb,60 Minute IPA,2.449489742783178,3.122498999199199,1.8708286933869707,2.1213203435596424
Quöllfrisch Naturtrüb,Guinness Draught,3.278719262151,4.2130748865881795,3.1622776601683795,1.8708286933869707
Primus,Dale's Pale Ale,3.1622776601683795,4.330127018922194,2.598076211353316,3.8078865529319543
Primus,Sierra Nevada Pale Ale,4.847679857416329,5.172040216394301,4.031128874149275,5.024937810560445
Primus,Michelob Ultra,3.968626966596886,1.5,2.6457513110645907,3.3541019662496847
Primus,Natural Light,1.0,1.0,2.0615528128088303,0.5
Primus,Bud Light,4.663689526544408,3.3166247903554,3.427827300200522,3.4641016151377544
Primus,Fat Tire Amber Ale,3.570714214271425,3.24037034920393,3.122498999199199,2.958039891549808
Primus,Coors Light,4.358898943540674,2.3979157616563596,4.2130748865881795,3.122498999199199
Primus,Blue Moon Belgian White,2.6457513110645907,2.6457513110645907,2.5495097567963922,2.5
Primus,60 Minute IPA,4.55521678957215,5.196152422706632,4.06201920231798,4.47213595499958
Primus,Guinness Draught,3.6742346141747673,3.122498999199199,3.872983346207417,3.1622776601683795
Pretty Big IPA,Dale's Pale Ale,1.9364916731037085,2.29128784747792,1.8708286933869707,1.5
Pretty Big IPA,Sierra Nevada Pale Ale,1.118033988749895,1.4142135623730951,1.7320508075688772,1.3228756555322954
Pretty Big IPA,Michelob Ultra,2.0615528128088303,3.2015621187164243,2.1213203435596424,3.2015621187164243
Pretty Big IPA,Natural Light,1.5,2.0,1.0,2.0
Pretty Big IPA,Bud Light,4.55521678957215,6.020797289396148,3.9370039370059056,5.385164807134504
Pretty Big IPA,Fat Tire Amber Ale,2.5495097567963922,3.605551275463989,2.9154759474226504,2.8722813232690143
Pretty Big IPA,Coors Light,4.2130748865881795,4.873397172404482,3.8078865529319543,5.049752469181039
Pretty Big IPA,Blue Moon Belgian White,1.3228756555322954,2.7386127875258306,1.5811388300841898,2.598076211353316
Pretty Big IPA,60 Minute IPA,2.449489742783178,2.7838821814150108,3.391164991562634,2.958039891549808
Pretty Big IPA,Guinness Draught,3.774917217635375,4.5,3.2015621187164243,3.774917217635375
Premium Edel (Spezialbier Edel),Dale's Pale Ale,2.0,2.29128784747792,2.598076211353316,2.6457513110645907
Premium Edel (Spezialbier Edel),Sierra Nevada Pale Ale,3.391164991562634,3.1622776601683795,2.8284271247461903,3.427827300200522
Premium Edel (Spezialbier Edel),Michelob Ultra,2.7386127875258306,3.24037034920393,3.905124837953327,4.444097208657794
Premium Edel (Spezialbier Edel),Natural Light,3.2015621187164243,2.8722813232690143,3.082207001484488,2.8722813232690143
Premium Edel (Spezialbier Edel),Bud Light,3.7416573867739413,4.6097722286464435,4.387482193696061,4.8218253804964775
Premium Edel (Spezialbier Edel),Fat Tire Amber Ale,2.0615528128088303,1.5811388300841898,2.345207879911715,2.179449471770337
Premium Edel (Spezialbier Edel),Coors Light,3.840572873934304,3.5,4.031128874149275,3.8078865529319543
Premium Edel (Spezialbier Edel),Blue Moon Belgian White,2.0615528128088303,1.9364916731037085,1.4142135623730951,2.1213203435596424
Premium Edel (Spezialbier Edel),60 Minute IPA,2.0615528128088303,2.8722813232690143,2.5,2.6457513110645907
Premium Edel (Spezialbier Edel),Guinness Draught,1.0,1.8708286933869707,3.427827300200522,1.8027756377319946
Pothole Filler Imperial Stout,Dale's Pale Ale,2.179449471770337,1.6583123951777,1.4142135623730951,1.7320508075688772
Pothole Filler Imperial Stout,Sierra Nevada Pale Ale,2.23606797749979,1.224744871391589,2.23606797749979,1.8027756377319946
Pothole Filler Imperial Stout,Michelob Ultra,1.0,0.0,0.0,0.5
Pothole Filler Imperial Stout,Natural Light,0.0,0.0,0.0,0.0
Pothole Filler Imperial Stout,Bud Light,3.9370039370059056,3.3541019662496847,2.8722813232690143,4.716990566028302
Pothole Filler Imperial Stout,Fat Tire Amber Ale,3.3166247903554,1.5,1.5811388300841898,2.958039891549808
Pothole Filler Imperial Stout,Coors Light,4.123105625617661,4.415880433163924,4.358898943540674,4.183300132670378
Pothole Filler Imperial Stout,Blue Moon Belgian White,1.8708286933869707,1.5811388300841898,0.8660254037844386,2.1213203435596424
Pothole Filler Imperial Stout,60 Minute IPA,2.0615528128088303,2.1213203435596424,1.8708286933869707,2.0
Pothole Filler Imperial Stout,Guinness Draught,3.774917217635375,4.301162633521313,4.123105625617661,4.330127018922194
Portsmouth Saison,Dale's Pale Ale,1.4142135623730951,1.5811388300841898,3.570714214271425,1.6583123951777
Portsmouth Saison,Sierra Nevada Pale Ale,2.345207879911715,1.118033988749895,1.5811388300841898,1.4142135623730951
Portsmouth Saison,Michelob Ultra,3.6742346141747673,3.8078865529319543,2.7838821814150108,4.06201920231798
Portsmouth Saison,Natural Light,3.968626966596886,4.183300132670378,3.8078865529319543,3.605551275463989
Portsmouth Saison,Bud Light,6.06217782649107,5.937171043518958,4.873397172404482,6.123724356957945
Portsmouth Saison,Fat Tire Amber Ale,1.224744871391589,2.23606797749979,0.8660254037844386,2.29128784747792
Portsmouth Saison,Coors Light,4.031128874149275,4.0,2.5495097567963922,3.905124837953327
Portsmouth Saison,Blue Moon Belgian White,2.5495097567963922,1.8708286933869707,1.7320508075688772,1.8027756377319946
Portsmouth Saison,60 Minute IPA,2.23606797749979,2.1213203435596424,3.570714214271425,2.179449471770337
Portsmouth Saison,Guinness Draught,3.24037034920393,2.5495097567963922,2.23606797749979,1.8708286933869707
Portsmouth Belgian Wit,Dale's Pale Ale,1.9364916731037085,2.8722813232690143,1.8708286933869707,2.0615528128088303
Portsmouth Belgian Wit,Sierra Nevada Pale Ale,1.118033988749895,1.118033988749895,1.118033988749895,1.4142135623730951
Portsmouth Belgian Wit,Michelob Ultra,2.5,2.5,2.0,2.5
Portsmouth Belgian Wit,Natural Light,2.8722813232690143,5.1478150704935,3.6742346141747673,4.272001872658765
